"season","player_id","first_name","last_name","primary_position","goal_count"
"2000",8444894,"Greg","Adams","LW",11
"2000",8444919,"Tommy","Albelin","D",1
"2000",8445000,"Dave","Andreychuk","LW",20
"2000",8445176,"Donald","Audette","RW",31
"2000",8445266,"Murray","Baron","D",3
"2000",8445283,"Len","Barrie","C",5
"2000",8445413,"Drake","Berehowsky","D",7
"2000",8445423,"Benoit","Hogue","LW",3
"2000",8445428,"Marc","Bergevin","D",1
"2000",8445493,"James","Black","LW",1
"2000",8445550,"Rob","Blake","D",19
"2000",8445575,"Peter","Bondra","RW",43
"2000",8445621,"Ray","Bourque","D",7
"2000",8445730,"Doug","Brown","RW",9
"2000",8445733,"Kelly","Buchberger","RW",6
"2000",8445734,"Benoit","Brunet","LW",3
"2000",8445735,"Rod","Brind'Amour","C",18
"2000",8445739,"Patrice","Brisebois","D",14
"2000",8446003,"Andrew","Cassels","C",12
"2000",8446165,"Bob","Corkum","C",7
"2000",8446167,"Shayne","Corson","LW",8
"2000",8446181,"Sylvain","Cote","D",6
"2000",8446295,"Ulf","Dahlen","RW",14
"2000",8446303,"Vincent","Damphousse","C",9
"2000",8446305,"Jeff","Daniels","LW",1
"2000",8446407,"Eric","Desjardins","D",15
"2000",8446408,"Rob","DiMaio","RW",5
"2000",8446423,"Kevin","Dineen","RW",7
"2000",8446435,"Bobby","Dollas","D",1
"2000",8446454,"Tie","Domi","RW",13
"2000",8446485,"Kris","Draper","C",8
"2000",8446494,"Steve","Duchesne","D",6
"2000",8446675,"Nelson","Emerson","RW",11
"2000",8446788,"Sergei","Fedorov","C",32
"2000",8446823,"Ray","Ferraro","C",28
"2000",8446826,"Jeff","Finley","D",2
"2000",8446830,"Tom","Fitzgerald","RW",9
"2000",8446847,"Theo","Fleury","RW",29
"2000",8446951,"Ron","Francis","C",15
"2000",8447004,"Garry","Galley","D",5
"2000",8447091,"Martin","Gelinas","LW",23
"2000",8447177,"Brent","Gilchrist","LW",1
"2000",8447187,"Todd","Gill","D",3
"2000",8447206,"Doug","Gilmour","C",7
"2000",8447350,"Tony","Granato","RW",4
"2000",8447363,"Alexei","Gusarov","D",1
"2000",8447364,"Adam","Graves","LW",10
"2000",8447383,"Mark","Greig","RW",1
"2000",8447386,"Stu","Grimson","LW",3
"2000",8447477,"Kevin","Haller","D",1
"2000",8447680,"Kevin","Hatcher","D",4
"2000",8447690,"Greg","Hawgood","D",2
"2000",8447958,"Bobby","Holik","C",15
"2000",8447979,"Bill","Houlder","D",4
"2000",8447989,"Phil","Housley","D",4
"2000",8448017,"Tony","Hrkac","C",13
"2000",8448091,"Brett","Hull","RW",38
"2000",8448092,"Jody","Hull","RW",7
"2000",8448208,"Jaromir","Jagr","RW",50
"2000",8448287,"Calle","Johansson","D",7
"2000",8448380,"Chris","Joseph","D",1
"2000",8448415,"Mike","Keane","RW",9
"2000",8448484,"Dmitri","Khristich","RW",13
"2000",8448487,"Kris","King","LW",1
"2000",8448542,"Robert","Kron","C",7
"2000",8448543,"Frantisek","Kucera","D",2
"2000",8448622,"John","LeClair","LW",7
"2000",8448669,"Igor","Larionov","C",9
"2000",8448674,"Claude","Lapointe","C",9
"2000",8448740,"Grant","Ledyard","D",2
"2000",8448769,"Brian","Leetch","D",21
"2000",8448770,"Sylvain","Lefebvre","D",2
"2000",8448772,"Claude","Lemieux","RW",10
"2000",8448782,"Mario","Lemieux","C",34
"2000",8448797,"Curtis","Leschyshyn","D",2
"2000",8448824,"Jyrki","Lumme","D",4
"2000",8448825,"Trevor","Linden","C",15
"2000",8448834,"Dave","Lowry","LW",18
"2000",8448960,"Al","MacInnis","D",11
"2000",8449123,"Dave","Manson","D",4
"2000",8449137,"Bryan","Marchment","D",7
"2000",8449295,"Stephane","Matteau","LW",13
"2000",8449450,"Randy","McKay","RW",23
"2000",8449477,"Jim","McKenzie","LW",2
"2000",8449499,"John","MacLean","RW",4
"2000",8449545,"Scott","Mellanby","RW",10
"2000",8449573,"Mark","Messier","C",23
"2000",8449633,"Kip","Miller","C",3
"2000",8449645,"Mike","Modano","C",33
"2000",8449654,"Alexander","Mogilny","RW",43
"2000",8449740,"Kirk","Muller","LW",1
"2000",8449745,"Larry","Murphy","D",2
"2000",8449751,"Joe","Murphy","RW",1
"2000",8449754,"Gord","Murphy","D",3
"2000",8449807,"Petr","Nedved","C",32
"2000",8449893,"Joe","Nieuwendyk","C",28
"2000",8449895,"Owen","Nolan","RW",24
"2000",8449902,"Jeff","Norton","D",2
"2000",8449924,"Teppo","Numminen","D",4
"2000",8449951,"Adam","Oates","C",13
"2000",8449957,"Lyle","Odelein","D",3
"2000",8449961,"Gino","Odjick","LW",1
"2000",8450223,"James","Patrick","D",4
"2000",8450389,"Rich","Pilon","D",2
"2000",8450550,"Keith","Primeau","C",31
"2000",8450561,"Bob","Probert","LW",7
"2000",8450620,"Stephane","Quintal","D",1
"2000",8450653,"Paul","Ranheim","LW",10
"2000",8450678,"Rob","Ray","RW",4
"2000",8450725,"Mark","Recchi","RW",25
"2000",8450742,"Joe","Reekie","D",2
"2000",8450773,"Dave","Reid","LW",1
"2000",8450817,"Mike","Ricci","C",22
"2000",8450824,"Luke","Richardson","D",2
"2000",8450900,"Gary","Roberts","LW",27
"2000",8450941,"Luc","Robitaille","LW",37
"2000",8450978,"Jeremy","Roenick","C",29
"2000",8451005,"Cliff","Ronning","C",19
"2000",8451093,"Joe","Sacco","LW",7
"2000",8451101,"Joe","Sakic","C",54
"2000",8451224,"Mathieu","Schneider","D",16
"2000",8451302,"Brendan","Shanahan","LW",31
"2000",8451359,"Mike","Sillinger","C",16
"2000",8451392,"Jarrod","Skalde","C",1
"2000",8451673,"Mike","Stapleton","C",2
"2000",8451711,"Kevin","Stevens","LW",10
"2000",8451715,"Scott","Stevens","D",9
"2000",8451774,"Mats","Sundin","C",28
"2000",8451789,"Petr","Svoboda","D",1
"2000",8451793,"Ron","Sutter","C",1
"2000",8451804,"Gary","Suter","D",10
"2000",8451805,"Ken","Sutton","D",1
"2000",8451819,"Don","Sweeney","D",2
"2000",8451898,"Steve","Thomas","RW",8
"2000",8451925,"Rick","Tocchet","RW",14
"2000",8451972,"Scott","Thornton","LW",19
"2000",8451991,"Pierre","Turgeon","C",29
"2000",8452147,"Shaun","Van Allen","C",7
"2000",8452161,"Garry","Valk","LW",8
"2000",8452216,"Pat","Verbeek","RW",15
"2000",8452285,"Wes","Walz","C",18
"2000",8452353,"Eric","Weinrich","D",7
"2000",8452371,"Glen","Wesley","D",5
"2000",8452569,"Scott","Young","RW",40
"2000",8452578,"Steve","Yzerman","C",18
"2000",8455413,"Mika","Alatalo","LW",6
"2000",8455429,"Tony","Amonte","RW",34
"2000",8455479,"Blair","Atcheynum","RW",1
"2000",8455521,"Stu","Barnes","C",19
"2000",8455575,"Josef","Beranek","LW",9
"2000",8455666,"Bob","Boughner","D",1
"2000",8455738,"Pavel","Bure","RW",59
"2000",8455763,"Dan","Bylsma","LW",1
"2000",8455805,"Keith","Carney","D",2
"2000",8455919,"Craig","Conroy","C",14
"2000",8455984,"Jim","Cummins","RW",5
"2000",8456087,"Ted","Donato","LW",8
"2000",8456100,"Jim","Dowd","C",7
"2000",8456106,"Dallas","Drake","RW",12
"2000",8456117,"Stan","Drulia","RW",2
"2000",8456121,"Steve","Dubinsky","RW",6
"2000",8456149,"Karl","Dykhuis","D",8
"2000",8456156,"Mike","Eastwood","C",6
"2000",8456283,"Adam","Foote","D",3
"2000",8456430,"Travis","Green","C",13
"2000",8456464,"Bill","Guerin","RW",40
"2000",8456531,"Derian","Hatcher","D",2
"2000",8456547,"Bret","Hedican","D",5
"2000",8456556,"Steve","Heinze","RW",26
"2000",8456567,"Darby","Hendrickson","C",18
"2000",8456588,"Jamie","Heward","D",11
"2000",8456595,"Sean","Hill","D",1
"2000",8456729,"Craig","Johnson","LW",4
"2000",8456734,"Greg","Johnson","C",15
"2000",8456760,"Joe","Juneau","C",10
"2000",8456770,"Valeri","Kamensky","LW",14
"2000",8456793,"Alexander","Karpovtsev","D",2
"2000",8456848,"Patric","Kjellberg","LW",14
"2000",8456849,"Trent","Klatt","RW",13
"2000",8456850,"Ken","Klee","D",2
"2000",8456852,"Jon","Klemm","D",4
"2000",8456857,"Espen","Knutsen","C",10
"2000",8456882,"Andrei","Kovalenko","RW",16
"2000",8456887,"Vyacheslav","Kozlov","LW",20
"2000",8456933,"Eric","Lacroix","LW",2
"2000",8456966,"Robert","Lang","C",31
"2000",8457003,"Paul","Laus","D",1
"2000",8457063,"Nicklas","Lidstrom","D",15
"2000",8457203,"Kent","Manderville","C",4
"2000",8457222,"Jason","Marshall","D",3
"2000",8457261,"Brad","May","LW",11
"2000",8457297,"Shawn","McEachern","LW",32
"2000",8457319,"Marty","McInnis","LW",20
"2000",8457384,"Aaron","Miller","D",4
"2000",8457403,"Jaroslav","Modry","D",4
"2000",8457421,"Ian","Moran","D",3
"2000",8457491,"Sergei","Nemchinov","LW",8
"2000",8457511,"Jeff","Nielsen","RW",3
"2000",8457566,"Jeff","Odgers","RW",5
"2000",8457646,"Scott","Pellerin","LW",11
"2000",8457661,"Ricard","Persson","D",1
"2000",8457681,"Lance","Pitlick","D",1
"2000",8457686,"Derek","Plante","C",1
"2000",8457704,"Shjon","Podein","LW",14
"2000",8457706,"Peter","Popovic","D",1
"2000",8457783,"Todd","Reirden","D",2
"2000",8457921,"Geoff","Sanderson","LW",28
"2000",8457981,"Teemu","Selanne","RW",31
"2000",8458031,"Chris","Simon","LW",9
"2000",8458036,"Reid","Simpson","LW",2
"2000",8458052,"Jiri","Slegr","D",8
"2000",8458058,"Richard","Smehlik","D",3
"2000",8458069,"Bryan","Smolinski","C",27
"2000",8458125,"Turner","Stevenson","RW",8
"2000",8458126,"Cameron","Stewart","LW",4
"2000",8458155,"Mike","Sullivan","C",5
"2000",8458172,"Darryl","Sydor","D",10
"2000",8458179,"Chris","Tamer","D",3
"2000",8458192,"Tim","Taylor","C",2
"2000",8458202,"Chris","Therien","D",2
"2000",8458208,"John","Thomas","RW",3
"2000",8458229,"Keith","Tkachuk","LW",33
"2000",8458347,"Dixon","Ward","LW",5
"2000",8458361,"Doug","Weight","C",24
"2000",8458373,"Brad","Werenka","D",1
"2000",8458385,"Peter","White","C",8
"2000",8458454,"Jason","Woolley","D",5
"2000",8458468,"Jason","York","D",6
"2000",8458477,"Rob","Zamuner","LW",18
"2000",8458483,"Valeri","Zelepukin","LW",3
"2000",8458487,"Alexei","Zhamnov","C",12
"2000",8458494,"Sergei","Zubov","D",9
"2000",8458517,"Scott","Niedermayer","D",5
"2000",8458518,"Scott","Lachance","D",3
"2000",8458519,"Aaron","Ward","D",4
"2000",8458520,"Peter","Forsberg","C",26
"2000",8458522,"Richard","Matvichuk","D",4
"2000",8458523,"Patrick","Poulin","LW",9
"2000",8458524,"Martin","Lapointe","RW",27
"2000",8458525,"Brian","Rolston","RW",19
"2000",8458526,"Tyler","Wright","C",15
"2000",8458527,"Philippe","Boucher","D",2
"2000",8458529,"Alex","Kovalev","RW",43
"2000",8458530,"Markus","Naslund","LW",39
"2000",8458532,"Glen","Murray","RW",18
"2000",8458534,"Martin","Rucinsky","LW",16
"2000",8458536,"Dean","McAmmond","C",11
"2000",8458537,"Ray","Whitney","LW",10
"2000",8458538,"Rene","Corbet","LW",7
"2000",8458540,"Ziggy","Palffy","RW",38
"2000",8458541,"Steve","Staios","D",9
"2000",8458542,"Jim","Campbell","RW",9
"2000",8458543,"Jassen","Cullimore","D",1
"2000",8458544,"Sandis","Ozolinsh","D",11
"2000",8458546,"Jamie","Pushor","D",3
"2000",8458554,"Jozef","Stumpel","LW",16
"2000",8458557,"Craig","Darby","C",12
"2000",8458561,"Yanic","Perreault","C",24
"2000",8458566,"Sandy","McCarthy","RW",11
"2000",8458572,"Steve","Konowalchuk","LW",23
"2000",8458573,"Michael","Nylander","C",25
"2000",8458575,"Yves","Sarault","LW",5
"2000",8458582,"Dave","Karpa","D",4
"2000",8458585,"Igor","Kravchuk","D",1
"2000",8458590,"Mike","Knuble","RW",7
"2000",8458595,"Alexei","Zhitnik","D",8
"2000",8458605,"Juha","Ylonen","C",9
"2000",8458617,"Bill","Lindsay","LW",1
"2000",8458620,"Mariusz","Czerkawski","RW",29
"2000",8458628,"Robert","Valicevic","RW",8
"2000",8458632,"Mark","Lawrence","RW",2
"2000",8458636,"Dmitry","Yushkevich","D",5
"2000",8458637,"Sean","O'Donnell","D",4
"2000",8458638,"Brian","Holzinger","C",10
"2000",8458641,"Oleg","Petrov","RW",17
"2000",8458645,"Bruce","Gardiner","RW",7
"2000",8458672,"Dmitri","Mironov","D",3
"2000",8458682,"Brian","Savage","LW",20
"2000",8458715,"Igor","Ulanov","D",3
"2000",8458805,"Janne","Laukkanen","D",3
"2000",8458838,"Steve","Poapst","D",2
"2000",8458888,"Denny","Lambert","LW",1
"2000",8458929,"Cory","Cross","D",3
"2000",8458938,"Roman","Hamrlik","D",16
"2000",8458939,"Alexei","Yashin","C",34
"2000",8458941,"Todd","Warriner","LW",10
"2000",8458942,"Darius","Kasparaitis","D",3
"2000",8458943,"Cory","Stillman","LW",24
"2000",8458947,"Andrei","Nazarov","LW",2
"2000",8458949,"Sergei","Krivokrasov","RW",7
"2000",8458951,"Sergei","Gonchar","D",18
"2000",8458954,"Jason","Smith","D",5
"2000",8458955,"Martin","Straka","C",24
"2000",8458959,"Grant","Marshall","RW",13
"2000",8458963,"Boris","Mironov","D",5
"2000",8458969,"Valeri","Bure","RW",27
"2000",8458972,"Jeff","Shantz","C",5
"2000",8458974,"Igor","Korolev","C",10
"2000",8458978,"Sergei","Brylin","LW",22
"2000",8458982,"Darren","McCarty","RW",12
"2000",8458983,"Andrei","Nikolishin","C",13
"2000",8458986,"Patrick","Traverse","D",5
"2000",8458991,"Sergei","Zholtok","C",5
"2000",8458996,"Jeremy","Stevenson","LW",1
"2000",8459001,"Kirk","Maltby","LW",12
"2000",8459002,"Cale","Hulse","D",1
"2000",8459004,"Craig","Rivet","D",1
"2000",8459008,"Eric","Cairns","D",2
"2000",8459010,"Aaron","Gavey","C",10
"2000",8459014,"Robert","Svehla","D",6
"2000",8459019,"Matthew","Barnaby","RW",5
"2000",8459024,"Jere","Lehtinen","RW",20
"2000",8459035,"Marcus","Ragnarsson","D",3
"2000",8459038,"Sami","Helenius","D",1
"2000",8459053,"Adrian","Aucoin","D",4
"2000",8459059,"Michal","Sykora","D",5
"2000",8459065,"Joel","Bouchard","D",1
"2000",8459071,"Rem","Murray","LW",15
"2000",8459089,"Ken","Belanger","LW",2
"2000",8459094,"Ian","Laperriere","RW",8
"2000",8459109,"Ryan","Vandenbussche","RW",2
"2000",8459114,"Juha","Lind","LW",3
"2000",8459122,"Stephane","Yelle","C",3
"2000",8459144,"Mattias","Timander","D",2
"2000",8459146,"Jeff","Toms","LW",3
"2000",8459156,"Anson","Carter","RW",15
"2000",8459158,"Jonas","Hoglund","RW",23
"2000",8459159,"Chris","Herperger","LW",10
"2000",8459174,"Dan","McGillis","D",14
"2000",8459181,"Nathan","Dempsey","D",1
"2000",8459223,"Pascal","Rheaume","C",2
"2000",8459246,"Donald","Brashear","LW",9
"2000",8459249,"Darren","Van Impe","D",3
"2000",8459262,"Brandon","Smith","D",1
"2000",8459284,"Steve","Rucchin","C",3
"2000",8459406,"Bryan","Helmer","D",1
"2000",8459412,"Jim","Montgomery","C",1
"2000",8459414,"Dean","Sylvester","RW",5
"2000",8459424,"Chris","Pronger","D",8
"2000",8459425,"Chris","Gratton","C",19
"2000",8459426,"Paul","Kariya","LW",33
"2000",8459427,"Rob","Niedermayer","C",12
"2000",8459428,"Viktor","Kozlov","C",14
"2000",8459429,"Jason","Arnott","C",21
"2000",8459430,"Niklas","Sundstrom","RW",10
"2000",8459431,"Todd","Harvey","RW",10
"2000",8459433,"Brendan","Witt","D",3
"2000",8459434,"Kenny","Jonsson","D",8
"2000",8459435,"Denis","Pederson","C",4
"2000",8459436,"Adam","Deadmarsh","RW",16
"2000",8459437,"Mats","Lindgren","C",3
"2000",8459439,"Jason","Allison","C",36
"2000",8459441,"Landon","Wilson","RW",18
"2000",8459442,"Saku","Koivu","C",17
"2000",8459443,"Anders","Eriksson","D",1
"2000",8459444,"Todd","Bertuzzi","RW",24
"2000",8459446,"Kevyn","Adams","C",11
"2000",8459450,"Shean","Donovan","RW",11
"2000",8459454,"Jay","Pandolfo","LW",4
"2000",8459455,"David","Vyborny","RW",13
"2000",8459457,"Jamie","Langenbrunner","RW",12
"2000",8459458,"Janne","Niinimaa","D",12
"2000",8459461,"Brendan","Morrison","C",16
"2000",8459462,"Bryan","McCabe","D",5
"2000",8459466,"Jamie","Allison","D",1
"2000",8459474,"Domenic","Pittis","C",4
"2000",8459479,"Ville","Peltonen","LW",3
"2000",8459484,"Jamie","Rivers","D",2
"2000",8459486,"Krzysztof","Oliwa","LW",1
"2000",8459487,"Vladimir","Chebaturkin","D",1
"2000",8459492,"Vinny","Prospal","LW",5
"2000",8459493,"Marek","Malik","D",6
"2000",8459494,"Sebastien","Bordeleau","C",2
"2000",8459514,"Jamal","Mayers","RW",8
"2000",8459515,"Eric","Daze","LW",32
"2000",8459522,"John","Jakopin","D",1
"2000",8459527,"Shawn","Bates","C",2
"2000",8459534,"Miroslav","Satan","RW",28
"2000",8459538,"Nolan","Pratt","D",1
"2000",8459543,"Tomas","Vlasak","C",1
"2000",8459545,"John","Emmons","C",2
"2000",8459547,"Scott","Walker","RW",25
"2000",8459557,"Antti","Aalto","C",1
"2000",8459562,"Per","Svartvadet","C",10
"2000",8459563,"Mike","Crowley","D",1
"2000",8459568,"Michal","Grosek","LW",9
"2000",8459569,"Jere","Karalahti","D",2
"2000",8459571,"Andreas","Karlsson","C",4
"2000",8459574,"Darcy","Tucker","RW",13
"2000",8459587,"Todd","Marchant","C",12
"2000",8459596,"Andrew","Brunette","LW",14
"2000",8459628,"Hal","Gill","D",1
"2000",8459640,"Mike","Grier","RW",18
"2000",8459648,"Pavol","Demitra","RW",20
"2000",8459670,"Kimmo","Timonen","D",12
"2000",8459672,"German","Titov","C",9
"2000",8459700,"Hans","Jonsson","D",4
"2000",8459889,"Mike","Maneluk","RW",5
"2000",8460012,"Eric","Messier","LW",5
"2000",8460015,"Sylvain","Blouin","LW",3
"2000",8460044,"Brad","Smyth","RW",1
"2000",8460061,"Stacy","Roest","C",7
"2000",8460087,"Pascal","Trepanier","D",6
"2000",8460105,"Radek","Bonk","C",20
"2000",8460239,"Vladimir","Tsyplakov","LW",6
"2000",8460254,"Greg","De Vries","D",5
"2000",8460465,"Petr","Sykora","RW",35
"2000",8460482,"Stephen","Guolla","C",10
"2000",8460484,"Steve","Martins","C",2
"2000",8460492,"Ed","Jovanovski","D",12
"2000",8460493,"Oleg","Tverdovsky","D",14
"2000",8460495,"Jeff","O'Neill","C",38
"2000",8460496,"Ryan","Smyth","LW",31
"2000",8460498,"Jason","Wiemer","C",10
"2000",8460501,"Jeff","Friesen","LW",14
"2000",8460502,"Wade","Belak","RW",1
"2000",8460503,"Mattias","Ohlund","D",8
"2000",8460504,"Ethan","Moreau","LW",9
"2000",8460507,"Wayne","Primeau","C",3
"2000",8460508,"Brad","Brown","D",1
"2000",8460509,"Chris","Dingman","LW",1
"2000",8460517,"Rhett","Warrener","D",3
"2000",8460520,"Stan","Neckar","D",2
"2000",8460521,"Deron","Quint","D",7
"2000",8460523,"Mike","Watt","LW",1
"2000",8460524,"Matt","Johnson","LW",1
"2000",8460527,"Ryan","Johnson","C",7
"2000",8460531,"Jean-Yves","Leroux","LW",4
"2000",8460533,"Dave","Scatchard","C",21
"2000",8460534,"Curtis","Brown","C",10
"2000",8460535,"Jose","Theodore","G",1
"2000",8460540,"Mathieu","Dandenault","RW",10
"2000",8460542,"Patrik","Elias","C",40
"2000",8460548,"Sven","Butenschon","D",1
"2000",8460551,"Vitali","Yachmenev","RW",15
"2000",8460555,"Jason","Strudwick","D",1
"2000",8460556,"Freddy","Modin","LW",32
"2000",8460561,"Sheldon","Souray","D",3
"2000",8460562,"Chris","Drury","C",23
"2000",8460567,"Chris","Clark","RW",5
"2000",8460573,"Hnat","Domenichelli","LW",15
"2000",8460577,"Milan","Hejduk","RW",39
"2000",8460579,"Vaclav","Varada","RW",9
"2000",8460580,"Brad","Lukowich","D",4
"2000",8460582,"Matthew","Herr","C",2
"2000",8460587,"Jamie","Wright","LW",1
"2000",8460594,"Pavel","Trnka","D",1
"2000",8460595,"Nisse","Ekman","RW",9
"2000",8460603,"Brian","Swanson","C",1
"2000",8460620,"Bates","Battaglia","LW",11
"2000",8460621,"Daniel","Alfredsson","RW",24
"2000",8460626,"Bryce","Salvador","D",1
"2000",8460628,"Alexander","Selivanov","RW",8
"2000",8460629,"Alexander","Korolyuk","LW",12
"2000",8460639,"Andre","Roy","RW",2
"2000",8460649,"Serge","Aubin","C",11
"2000",8460654,"Colin","Forbes","LW",1
"2000",8460661,"Shane","Hnidy","D",3
"2000",8460663,"Ladislav","Kohn","RW",7
"2000",8460707,"Bill","Muckalt","RW",11
"2000",8460711,"Craig","Millar","D",1
"2000",8460719,"Steve","Sullivan","LW",34
"2000",8460720,"Eric","Boulton","LW",1
"2000",8460733,"Tyson","Nash","LW",7
"2000",8460735,"Richard","Zednik","RW",19
"2000",8460742,"Sergei","Berezin","LW",21
"2000",8460743,"Tomas","Holmstrom","LW",16
"2000",8460751,"Ladislav","Benysek","D",2
"2000",8460770,"Kim","Johnsson","D",5
"2000",8460782,"Todd","Simpson","D",1
"2000",8462033,"Wade","Redden","D",9
"2000",8462034,"Aki","Berg","D",3
"2000",8462035,"Chad","Kilger","LW",14
"2000",8462036,"Daymond","Langkow","C",13
"2000",8462037,"Steve","Kelly","C",3
"2000",8462038,"Shane","Doan","RW",24
"2000",8462040,"Kyle","McLaren","D",5
"2000",8462041,"Radek","Dvorak","RW",31
"2000",8462042,"Jarome","Iginla","RW",31
"2000",8462045,"Jay","McKee","D",1
"2000",8462050,"Denis","Gauthier","D",2
"2000",8462051,"Sean","Brown","D",2
"2000",8462054,"Aleksey","Morozov","RW",5
"2000",8462056,"Maxim","Kuznetsov","D",1
"2000",8462060,"Georges","Laraque","RW",13
"2000",8462061,"Marc","Chouinard","C",3
"2000",8462068,"Chris","McAllister","LW",2
"2000",8462071,"Dwayne","Hay","LW",1
"2000",8462077,"Jochen","Hecht","C",19
"2000",8462081,"Jan","Hlavac","LW",28
"2000",8462084,"Mike","Leclerc","LW",14
"2000",8462085,"Shane","Willis","RW",20
"2000",8462093,"Peter","Schaefer","LW",16
"2000",8462094,"Brad","Isbister","LW",18
"2000",8462096,"Sergey","Gusev","D",1
"2000",8462097,"Sergei","Vyshedkevich","D",1
"2000",8462105,"Alyn","McCauley","C",1
"2000",8462107,"Tomi","Kallio","RW",14
"2000",8462114,"Sami","Kapanen","RW",20
"2000",8462118,"Marc","Savard","C",23
"2000",8462126,"Cameron","Mann","RW",1
"2000",8462129,"Michal","Handzus","C",14
"2000",8462135,"Benoit","Gratton","C",1
"2000",8462159,"Jan","Hrdina","C",14
"2000",8462176,"Brent","Sopel","D",4
"2000",8462177,"Yannick","Tremblay","D",3
"2000",8462182,"Clarke","Wilm","C",7
"2000",8462184,"Martin","Spanhel","LW",1
"2000",8462185,"Denis","Hamel","LW",8
"2000",8462196,"Stephane","Robidas","D",6
"2000",8462198,"Peter","Worrell","LW",3
"2000",8462209,"P.J.","Axelsson","LW",8
"2000",8462211,"Jean-Luc ","Grand-Pierre","D",1
"2000",8462225,"Filip","Kuba","D",9
"2000",8462258,"Danny","Markov","D",3
"2000",8462416,"Andy","Delmore","D",5
"2000",8462419,"Jeff","Cowan","LW",9
"2000",8462823,"Glen","Metropolit","C",1
"2000",8463019,"Eric","Landry","C",4
"2000",8463125,"Shawn","Heins","D",3
"2000",8464875,"Steve","McKenna","LW",1
"2000",8464956,"Chris","Phillips","D",2
"2000",8464957,"J-P","Dumont","RW",23
"2000",8464960,"Boyd","Devereaux","C",5
"2000",8464962,"Ruslan","Salei","D",1
"2000",8464965,"Josh","Holden","C",1
"2000",8464966,"Derek","Morris","D",5
"2000",8464967,"Marty","Reasoner","C",4
"2000",8464968,"Erik","Rasmussen","C",12
"2000",8464972,"Matthieu","Descôteaux","D",1
"2000",8464975,"Daniel","Briere","C",11
"2000",8464977,"Dainius","Zubrus","C",10
"2000",8464979,"Marco","Sturm","LW",14
"2000",8464981,"Cory","Sarich","D",1
"2000",8464983,"Dan","Lacouture","LW",2
"2000",8464989,"Matt","Cullen","C",10
"2000",8464991,"Marian","Cisar","LW",12
"2000",8464998,"Jan","Bulis","C",4
"2000",8465003,"Pierre","Dagenais","RW",3
"2000",8465005,"Colin","White","D",1
"2000",8465009,"Zdeno","Chara","D",2
"2000",8465012,"Tom","Poti","D",12
"2000",8465016,"Scott","Parker","RW",2
"2000",8465018,"Oleg","Kvasha","C",11
"2000",8465025,"Arron","Asham","RW",2
"2000",8465026,"Mark","Parrish","RW",16
"2000",8465034,"Antti Jussi","Niemi","D",1
"2000",8465035,"Joey","Tetarenko","RW",3
"2000",8465042,"Toni","Lydman","D",3
"2000",8465050,"Eric","Belanger","C",9
"2000",8465056,"Trent","Whitfield","C",2
"2000",8465058,"Michal","Rozsival","D",1
"2000",8465059,"Matt","Bradley","RW",1
"2000",8465090,"Andreas","Dackell","RW",12
"2000",8465122,"Brett","Clark","D",1
"2000",8465125,"Xavier","Delisle","C",3
"2000",8465166,"Craig","Adams","RW",1
"2000",8465167,"Kai","Nurminen","LW",1
"2000",8465168,"Joel","Kwiatkowski","D",1
"2000",8465175,"Dan","Hinote","RW",5
"2000",8465178,"Andrei","Podkonicky","C",1
"2000",8465179,"Daniel","Corso","C",10
"2000",8465180,"Ronald","Petrovicky","RW",4
"2000",8465185,"Willie","Mitchell","D",1
"2000",8465189,"Trevor","Letowski","RW",7
"2000",8465192,"Samuel","Pahlsson","C",4
"2000",8465200,"Tomas","Kaberle","D",5
"2000",8465202,"Sami","Salo","D",2
"2000",8465207,"Reed","Low","RW",1
"2000",8465210,"Pavel","Kubina","D",11
"2000",8465230,"Ivan","Ciernik","LW",2
"2000",8465250,"Andrei","Zyuzin","D",4
"2000",8465252,"Richard","Lintner","D",3
"2000",8465253,"Marcus","Nilson","LW",12
"2000",8465951,"Matt","Cooke","LW",14
"2000",8465960,"P.J.","Stock","C",2
"2000",8465975,"Herbert","Vasiljevs","RW",4
"2000",8466035,"Sergei","Samsonov","LW",29
"2000",8466109,"Mike","Johnson","RW",13
"2000",8466110,"Randy","Robitaille","C",9
"2000",8466138,"Joe","Thornton","C",37
"2000",8466139,"Patrick","Marleau","C",25
"2000",8466140,"Olli","Jokinen","C",6
"2000",8466142,"Eric","Brewer","D",7
"2000",8466143,"Daniel","Tkaczuk","C",4
"2000",8466144,"Paul","Mara","D",5
"2000",8466148,"Marian","Hossa","RW",30
"2000",8466149,"Daniel","Cleary","RW",14
"2000",8466158,"Scott","Hannan","D",3
"2000",8466160,"Brenden","Morrow","LW",20
"2000",8466162,"Ben","Clymer","RW",5
"2000",8466171,"Harold","Druken","C",15
"2000",8466183,"Yuri","Butsayev","LW",1
"2000",8466186,"Roman","Lyashenko","C",6
"2000",8466197,"Lee","Goren","RW",2
"2000",8466202,"Maxim","Afinogenov","RW",14
"2000",8466210,"Ville","Nieminen","LW",14
"2000",8466225,"Ivan","Novoseltsev","RW",3
"2000",8466249,"Magnus","Arvedson","LW",17
"2000",8466260,"Kyle","Calder","LW",5
"2000",8466261,"Jiri","Bicek","RW",1
"2000",8466266,"Mike","York","LW",14
"2000",8466282,"Andrei","Skopintsev","D",1
"2000",8466292,"Todd","Fedoruk","LW",5
