"season","player_id","first_name","last_name","primary_position","hit_count"
"2012",8468635,"Travis","Moen","LW",93
"2012",8468636,"Greg","Zanon","D",65
"2012",8468639,"John-Michael","Liles","D",50
"2012",8468660,"Darcy","Hordichuk","LW",6
"2012",8468674,"Deryk","Engelland","D",81
"2012",8468695,"Matthew","Lombardi","C",24
"2012",8468700,"Paul","Gaustad","C",39
"2012",8468704,"Antti","Miettinen","RW",29
"2012",8468778,"Colton","Orr","RW",92
"2012",8469454,"Ilya","Kovalchuk","RW",13
"2012",8469455,"Jason","Spezza","C",2
"2012",8469457,"Stephen","Weiss","C",6
"2012",8469459,"Mikko","Koivu","C",55
"2012",8469460,"Mike","Komisarek","D",11
"2012",8469462,"Tuomo","Ruutu","LW",51
"2012",8469465,"Dan","Hamhuis","D",55
"2012",8469466,"Ales","Hemsky","RW",11
"2012",8469467,"Chuck","Kobasew","RW",34
"2012",8469469,"R.J.","Umberger","C",51
"2012",8469470,"Carlo","Colaiacovo","D",24
"2012",8469473,"Marcel","Goc","C",72
"2012",8469474,"Colby","Armstrong","RW",47
"2012",8469476,"Tim","Gleason","D",86
"2012",8469483,"David","Steckel","C",53
"2012",8469485,"Derek","Roy","C",19
"2012",8469490,"Tim","Jackman","RW",98
"2012",8469492,"Fedor","Tyutin","D",58
"2012",8469500,"Michael","Cammalleri","LW",20
"2012",8469501,"Chris","Thorburn","RW",65
"2012",8469506,"Jason","Pominville","RW",23
"2012",8469508,"Jay","McClement","C",85
"2012",8469521,"Tomas","Plekanec","C",29
"2012",8469531,"Jay","Harrison","D",83
"2012",8469534,"Aaron","Johnson","D",18
"2012",8469542,"Stephane","Veilleux","LW",6
"2012",8469544,"Patrick","Sharp","LW",76
"2012",8469547,"Jordin","Tootoo","RW",70
"2012",8469555,"Christian","Ehrhoff","D",38
"2012",8469581,"Kyle","Wellwood","C",10
"2012",8469591,"Cody","McCormick","C",17
"2012",8469598,"Kevin","Bieksa","D",63
"2012",8469619,"Dennis","Seidenberg","D",163
"2012",8469622,"Ryane","Clowe","LW",103
"2012",8469623,"Marek","Zidlicky","D",52
"2012",8469626,"Andrew","Alberts","D",48
"2012",8469638,"Jussi","Jokinen","LW",20
"2012",8469639,"Brooks","Laich","C",14
"2012",8469664,"David","Moss","RW",73
"2012",8469665,"Johnny","Oduya","D",53
"2012",8469685,"Andrew","Murray","C",1
"2012",8469707,"PA","Parenteau","RW",50
"2012",8469759,"Vernon","Fiddler","C",34
"2012",8469760,"Zbynek","Michalek","D",42
"2012",8469765,"Marc-Andre","Bergeron","D",16
"2012",8469770,"Dennis","Wideman","D",40
"2012",8469779,"Keith","Aucoin","C",39
"2012",8469812,"Chad","LaRose","RW",54
"2012",8469820,"Zenon","Konopka","C",26
"2012",8469992,"Sheldon","Brookbank","D",29
"2012",8470039,"Tomas","Fleischmann","LW",29
"2012",8470041,"Rick","Nash","LW",63
"2012",8470047,"Valtteri","Filppula","C",28
"2012",8470054,"Keith","Ballard","D",45
"2012",8470061,"Derek","Meech","D",24
"2012",8470063,"Adam","Burish","RW",72
"2012",8470104,"Tom","Gilbert","D",27
"2012",8470105,"Scottie","Upshall","RW",36
"2012",8470110,"Trevor","Daley","D",27
"2012",8470120,"Alexander","Semin","RW",14
"2012",8470121,"Matt","Greene","D",56
"2012",8470123,"Cam","Janssen","RW",5
"2012",8470137,"Joni","Pitkanen","D",15
"2012",8470144,"Frans","Nielsen","C",27
"2012",8470151,"Jay","Bouwmeester","D",50
"2012",8470153,"Pierre-Marc","Bouchard","C",15
"2012",8470156,"Joey","Crabb","RW",22
"2012",8470159,"Boyd","Gordon","C",22
"2012",8470162,"Matt","Stajan","C",47
"2012",8470169,"Gregory","Campbell","C",106
"2012",8470171,"Max","Talbot","C",53
"2012",8470180,"Eric","Nystrom","LW",122
"2012",8470187,"Johnny","Boychuk","D",151
"2012",8470189,"David","Van Der Gulik","LW",10
"2012",8470192,"Steve","Eminger","D",74
"2012",8470201,"Jiri","Hudler","RW",16
"2012",8470207,"Joffrey","Lupul","LW",46
"2012",8470222,"James","Wisniewski","D",53
"2012",8470230,"Daniel","Paille","LW",84
"2012",8470232,"Kris","Newbury","C",15
"2012",8470257,"Alexander","Steen","LW",32
"2012",8470265,"Anton","Babchuk","D",1
"2012",8470273,"Ian","White","D",14
"2012",8470274,"Chris","Higgins","LW",57
"2012",8470280,"Ben","Eager","LW",39
"2012",8470281,"Duncan","Keith","D",39
"2012",8470283,"Tim","Brent","C",29
"2012",8470289,"Jim","Slater","C",40
"2012",8470302,"Patrick","Dwyer","RW",54
"2012",8470309,"Ryan","Whitney","D",16
"2012",8470310,"Aaron","Rome","D",43
"2012",8470318,"Jonathan","Ericsson","D",97
"2012",8470324,"Josh","Gorges","D",73
"2012",8470358,"Alexandre","Burrows","RW",57
"2012",8470378,"Andre","Benoit","D",37
"2012",8470543,"Chris","Kunitz","LW",146
"2012",8470595,"Eric","Staal","C",33
"2012",8470596,"Nathan","Horton","RW",66
"2012",8470598,"Thomas","Vanek","LW",13
"2012",8470599,"Milan","Michalek","LW",20
"2012",8470600,"Ryan","Suter","D",40
"2012",8470601,"Braydon","Coburn","D",73
"2012",8470602,"Dion","Phaneuf","D",162
"2012",8470604,"Jeff","Carter","C",43
"2012",8470606,"Dustin","Brown","RW",234
"2012",8470607,"Brent","Seabrook","D",186
"2012",8470609,"Steve","Bernier","RW",60
"2012",8470610,"Zach","Parise","LW",68
"2012",8470611,"Eric","Fehr","C",58
"2012",8470612,"Ryan","Getzlaf","C",104
"2012",8470613,"Brent","Burns","D",90
"2012",8470614,"Mark","Stuart","D",107
"2012",8470616,"Ryan","Kesler","C",46
"2012",8470617,"Mike","Richards","C",87
"2012",8470619,"Brian","Boyle","C",180
"2012",8470621,"Corey","Perry","RW",62
"2012",8470622,"Patrick","Eaves","RW",64
"2012",8470626,"Loui","Eriksson","LW",6
"2012",8470630,"Kevin","Klein","D",65
"2012",8470638,"Patrice","Bergeron","C",59
"2012",8470640,"Matt","Carle","D",32
"2012",8470642,"Shea","Weber","D",110
"2012",8470644,"Colin","McDonald","RW",134
"2012",8470647,"B.J.","Crombeen","RW",41
"2012",8470654,"Maxim","Lapierre","C",127
"2012",8470655,"David","Backes","RW",181
"2012",8470662,"Colin","Fraser","C",117
"2012",8470666,"Daniel","Carcillo","LW",45
"2012",8470667,"Clarke","MacArthur","LW",53
"2012",8470672,"Ryan","O'Byrne","D",131
"2012",8470685,"Alexander","Sulzer","D",5
"2012",8470699,"Jan","Hejda","D",96
"2012",8470704,"Jamie","Tardif","RW",4
"2012",8470713,"Paul","Bissonnette","LW",36
"2012",8470714,"Corey","Potter","D",50
"2012",8470719,"Alexandre","Bolduc","C",21
"2012",8470724,"Kyle","Quincey","D",43
"2012",8470729,"Tyson","Strachan","D",106
"2012",8470740,"Lee","Stempniak","RW",47
"2012",8470750,"John","Mitchell","C",99
"2012",8470755,"Brad","Richardson","C",39
"2012",8470760,"Marc","Methot","D",157
"2012",8470774,"Bruno","Gervais","D",24
"2012",8470775,"Nate","Thompson","C",82
"2012",8470777,"Francis","Wathier","LW",5
"2012",8470778,"Drew","Miller","LW",92
"2012",8470794,"Joe","Pavelski","C",56
"2012",8470803,"Kyle","Brodziak","C",64
"2012",8470816,"Jay","Rosehill","LW",18
"2012",8470828,"Toby","Enstrom","D",9
"2012",8470834,"Dustin","Byfuglien","D",78
"2012",8470839,"Shane","O'Brien","D",42
"2012",8470852,"Matt","Moulson","LW",36
"2012",8470854,"Tanner","Glass","LW",135
"2012",8470871,"Chris","Porter","LW",90
"2012",8470877,"David","Jones","RW",45
"2012",8470886,"Clayton","Stoner","D",87
"2012",8470896,"Steve","MacIntyre","LW",2
"2012",8470920,"David","Clarkson","RW",82
"2012",8470966,"Mark","Giordano","D",65
"2012",8471185,"Curtis","Glencross","LW",49
"2012",8471208,"Dustin","Penner","RW",118
"2012",8471214,"Alex","Ovechkin","LW",152
"2012",8471215,"Evgeni","Malkin","C",19
"2012",8471216,"Cam","Barker","D",16
"2012",8471217,"Andrew","Ladd","LW",96
"2012",8471218,"Blake","Wheeler","RW",87
"2012",8471222,"Ladislav","Smid","D",148
"2012",8471226,"Drew","Stafford","RW",46
"2012",8471231,"Kyle","Chipchura","C",61
"2012",8471232,"Lauri","Korpikoski","LW",71
"2012",8471233,"Travis","Zajac","C",33
"2012",8471234,"Wojtek","Wolski","LW",5
"2012",8471236,"Andrej","Meszaros","D",18
"2012",8471240,"Jeff","Schultz","D",17
"2012",8471241,"Mark","Fistric","D",88
"2012",8471242,"Mike","Green","D",47
"2012",8471245,"Dave","Bolland","C",74
"2012",8471246,"Chris","Bourque","LW",24
"2012",8471254,"Bryan","Bickell","LW",193
"2012",8471260,"Blake","Comeau","LW",95
"2012",8471262,"Carl","Soderberg","C",9
"2012",8471266,"David","Booth","LW",24
"2012",8471269,"Nicklas","Grossmann","D",74
"2012",8471273,"Brandon","Dubinsky","C",64
"2012",8471274,"Alex","Goligoski","D",56
"2012",8471276,"David","Krejci","C",79
"2012",8471280,"Nick","Johnson","RW",13
"2012",8471283,"Brandon","Prust","LW",106
"2012",8471284,"Andrej","Sekera","D",30
"2012",8471296,"Alexei","Emelin","D",110
"2012",8471299,"Peter","Regin","C",12
"2012",8471303,"Alexander","Edler","D",85
"2012",8471309,"Johan","Franzen","RW",65
"2012",8471311,"Tyler","Kennedy","C",55
"2012",8471314,"Mike","Lundin","D",2
"2012",8471321,"Brett","Carson","D",4
"2012",8471323,"Ryan","Jones","LW",54
"2012",8471326,"Patrick","Bordeleau","LW",116
"2012",8471331,"Kevin","Porter","C",56
"2012",8471338,"Torrey","Mitchell","C",55
"2012",8471339,"Ryan","Callahan","RW",216
"2012",8471346,"Kris","Versteeg","RW",5
"2012",8471348,"Nikita","Nikitin","D",31
"2012",8471352,"Jake","Dowell","C",2
"2012",8471362,"Mikhail","Grabovski","C",50
"2012",8471371,"Mike","Brown","RW",87
"2012",8471385,"Adam","Pardy","D",24
"2012",8471388,"Patrick","Kaleta","RW",86
"2012",8471390,"Mike","Santorelli","C",12
"2012",8471392,"Roman","Polak","D",131
"2012",8471402,"Lennart","Petrell","LW",62
"2012",8471409,"Andrew","Gordon","RW",4
"2012",8471426,"Troy","Brouwer","RW",125
"2012",8471436,"Matt","Hunwick","D",40
"2012",8471450,"Brandon","Yip","RW",45
"2012",8471451,"Aaron","Gagnon","C",7
"2012",8471469,"Pekka","Rinne","G",1
"2012",8471476,"Daniel","Winnik","LW",67
"2012",8471482,"Grant","Clitsome","D",80
"2012",8471490,"Adam","Cracknell","RW",38
"2012",8471498,"Jannik","Hansen","RW",70
"2012",8471504,"Rene","Bourque","RW",49
"2012",8471514,"Rich","Peverley","C",44
"2012",8471521,"Brad","Staubitz","RW",31
"2012",8471636,"Tim","Sestito","LW",10
"2012",8471657,"Cody","McLeod","LW",106
"2012",8471663,"Mike","Blunden","RW",2
"2012",8471664,"Mason","Raymond","LW",26
"2012",8471669,"Paul","Stastny","C",21
"2012",8471670,"Guillaume","Latendresse","LW",48
"2012",8471675,"Sidney","Crosby","C",25
"2012",8471676,"Bobby","Ryan","RW",94
"2012",8471677,"Jack","Johnson","D",66
"2012",8471678,"Benoit","Pouliot","LW",35
"2012",8471681,"Jack","Skille","RW",96
"2012",8471682,"Devin","Setoguchi","RW",102
"2012",8471683,"Brian","Lee","D",47
"2012",8471685,"Anze","Kopitar","C",117
"2012",8471686,"Marc","Staal","D",47
"2012",8471691,"Martin","Hanzal","C",100
"2012",8471693,"Jakub","Kindl","D",65
"2012",8471698,"T.J.","Oshie","RW",42
"2012",8471699,"Andrew","Cogliano","LW",60
"2012",8471700,"Matt","Pelech","RW",6
"2012",8471701,"Joe","Finley","D",24
"2012",8471702,"Matt","Niskanen","D",65
"2012",8471703,"Steve","Downie","RW",5
"2012",8471705,"Brendan","Mikkelson","D",3
"2012",8471707,"James","Neal","LW",73
"2012",8471709,"Marc-Edouard","Vlasic","D",35
"2012",8471716,"Justin","Abdelkader","LW",179
"2012",8471717,"Adam","McQuaid","D",121
"2012",8471719,"Matt","Kassian","LW",50
"2012",8471724,"Kris","Letang","D",73
"2012",8471729,"Kris","Russell","D",26
"2012",8471733,"Rich","Clune","LW",158
"2012",8471735,"Keith","Yandle","D",18
"2012",8471742,"Cody","Franson","D",151
"2012",8471743,"Vladimir","Sobotka","LW",130
"2012",8471748,"Mark","Fraser","D",157
"2012",8471761,"Chris","Butler","D",53
"2012",8471762,"Chris","VandeVelde","C",11
"2012",8471766,"Jared","Boll","RW",80
"2012",8471767,"Blair","Jones","C",22
"2012",8471768,"Tom","Pyatt","LW",19
"2012",8471769,"Niklas","Hjalmarsson","D",48
"2012",8471804,"Nathan","Gerbe","C",32
"2012",8471807,"Tom","Wandell","C",15
"2012",8471810,"Derek","Joslin","D",4
"2012",8471816,"Mark","Fayne","D",25
"2012",8471817,"Ryan","Reaves","RW",158
"2012",8471832,"Nick","Drazenovic","C",8
"2012",8471840,"Brett","Sutter","LW",7
"2012",8471842,"Tim","Kennedy","LW",28
"2012",8471851,"Matt","D'Agostini","RW",21
"2012",8471853,"Nicolas","Blanchard","LW",22
"2012",8471856,"Joe","Vitale","C",57
"2012",8471859,"Sergei","Kostitsyn","LW",26
"2012",8471862,"Colin","Greening","C",144
"2012",8471873,"Anton","Stralman","D",90
"2012",8471887,"Patric","Hornqvist","RW",29
"2012",8471912,"Kevin","Henderson","LW",3
"2012",8471956,"Andrew","Desjardins","LW",81
"2012",8471958,"Dan","Girardi","D",136
"2012",8471976,"David","Desharnais","C",36
"2012",8471996,"Bracken","Kearns","C",17
"2012",8472368,"Chris","Conner","RW",15
"2012",8472370,"Jordan","Hendry","D",1
"2012",8472382,"Andy","Greene","D",47
"2012",8472394,"Peter","Harrold","D",21
"2012",8472410,"Stephen","Gionta","RW",86
"2012",8472424,"Ryan","Hamilton","LW",26
"2012",8473412,"Bryan","Little","C",32
"2012",8473419,"Brad","Marchand","LW",61
"2012",8473422,"Nick","Foligno","LW",99
"2012",8473426,"Mike","Weber","D",122
"2012",8473432,"Derek","Dorsett","RW",83
"2012",8473446,"Erik","Johnson","D",44
"2012",8473449,"Kyle","Okposo","RW",53
"2012",8473453,"Trevor","Lewis","C",140
"2012",8473463,"Leo","Komarov","C",191
"2012",8473465,"Jamie","McGinn","LW",82
"2012",8473466,"Ryan","White","C",61
"2012",8473468,"Eric","Gryba","D",97
"2012",8473473,"Milan","Lucic","LW",235
"2012",8473482,"Jiri","Tlusty","LW",52
"2012",8473484,"Kaspars","Daugavins","LW",31
"2012",8473485,"Chris","Stewart","RW",50
"2012",8473492,"Matt","Beleskey","LW",129
"2012",8473504,"Cal","Clutterbuck","RW",176
"2012",8473507,"Jeff","Petry","D",111
"2012",8473512,"Claude","Giroux","C",56
"2012",8473514,"Jesse","Joensuu","LW",15
"2012",8473525,"Theo","Peckham","D",10
"2012",8473526,"Peter","Mueller","C",29
"2012",8473533,"Jordan","Staal","C",101
"2012",8473534,"Patrik","Berglund","C",69
"2012",8473536,"James","Sheppard","C",98
"2012",8473537,"Viktor","Stalberg","LW",66
"2012",8473542,"Tom","Sestito","LW",41
"2012",8473544,"Derick","Brassard","C",111
"2012",8473546,"Michael","Grabner","RW",33
"2012",8473548,"Phil","Kessel","RW",14
"2012",8473558,"Cory","Emmerton","C",50
"2012",8473560,"Korbinian","Holzer","D",57
"2012",8473563,"Nicklas","Backstrom","C",37
"2012",8473564,"Michael","Frolik","RW",63
"2012",8473565,"Brian","Strait","D",46
"2012",8473568,"Andreas","Nodl","RW",13
"2012",8473571,"Jamie","McBain","D",22
"2012",8473573,"Artem","Anisimov","C",13
"2012",8473574,"Shawn","Matthias","LW",66
"2012",8473579,"Nikolay","Kulemin","LW",145
"2012",8473584,"Andrew","MacDonald","D",29
"2012",8473588,"Erik","Condra","RW",18
"2012",8473589,"Chris","Summers","D",12
"2012",8473600,"Benn","Ferriero","RW",4
"2012",8473604,"Jonathan","Toews","C",48
"2012",8473610,"Bobby","Sanguinetti","D",42
"2012",8473616,"Jonathan","Rheault","RW",12
"2012",8473618,"Mathieu","Perreault","C",39
"2012",8473646,"Ryan","Carter","LW",49
"2012",8473658,"Victor","Bartley","D",35
"2012",8473673,"David","Schlemko","D",38
"2012",8473682,"Andrew","Ebbett","C",18
"2012",8473700,"Ryan","Wilson","D",17
"2012",8473712,"Frazer","McLaren","LW",55
"2012",8473722,"John","Scott","LW",38
"2012",8473734,"Tim","Wallace","RW",68
"2012",8473867,"Greg","Rallo","C",20
"2012",8473908,"Kevin","Westgarth","RW",26
"2012",8473911,"Steven","Pinizzotto","RW",28
"2012",8473914,"Mark","Letestu","C",36
"2012",8473932,"Darroll","Powe","C",90
"2012",8473933,"Ben","Lovejoy","D",92
"2012",8473953,"Derek","Smith","D",7
"2012",8473962,"Teddy","Purcell","LW",10
"2012",8473970,"Rob","Klinkhammer","LW",65
"2012",8473986,"Alex","Killorn","LW",35
"2012",8473991,"Karl","Alzner","D",52
"2012",8473992,"Justin","Falk","D",57
"2012",8473994,"Jamie","Benn","LW",71
"2012",8474001,"TJ","Galiardi","LW",48
"2012",8474009,"Nick","Bonino","C",19
"2012",8474013,"Ian","Cole","D",6
"2012",8474024,"Jim","O'Brien","C",30
"2012",8474025,"Eric","Tangradi","LW",85
"2012",8474027,"Justin","Braun","D",62
"2012",8474030,"Aaron","Palushaj","RW",32
"2012",8474031,"Kevin","Shattenkirk","D",61
"2012",8474032,"Nick","Petrecki","D",1
"2012",8474034,"Patrick","Maroon","LW",22
"2012",8474037,"James","van Riemsdyk","LW",68
"2012",8474038,"Paul","Byron","LW",3
"2012",8474040,"Sam","Gagner","C",35
"2012",8474048,"Keith","Aulie","D",85
"2012",8474049,"Akim","Aliu","RW",5
"2012",8474052,"Chris","Terry","LW",1
"2012",8474053,"Logan","Couture","C",43
"2012",8474056,"P.K.","Subban","D",59
"2012",8474061,"Anthony","Peluso","RW",7
"2012",8474062,"Riley","Nash","C",36
"2012",8474066,"Thomas","Hickey","D",29
"2012",8474068,"Kyle","Turris","C",45
"2012",8474074,"Paul","Postma","D",16
"2012",8474089,"Brad","Malone","C",39
"2012",8474090,"Brendan","Smith","D",30
"2012",8474091,"Brandon","Sutter","C",47
"2012",8474094,"Matt","Halischuk","RW",33
"2012",8474095,"Dana","Tyrell","C",22
"2012",8474096,"Nick","Spaling","C",38
"2012",8474098,"Colton","Sceviour","C",1
"2012",8474100,"Dwight","King","LW",105
"2012",8474102,"David","Perron","LW",60
"2012",8474113,"TJ","Brennan","D",31
"2012",8474121,"Colton","Gillies","C",61
"2012",8474125,"Carl","Gunnarsson","D",96
"2012",8474134,"Yannick","Weber","D",3
"2012",8474135,"Brett","Bellemore","D",14
"2012",8474137,"Drayson","Bowman","LW",55
"2012",8474138,"Dustin","Jeffrey","LW",6
"2012",8474141,"Patrick","Kane","RW",14
"2012",8474145,"Robert","Bortuzzo","D",18
"2012",8474150,"Mikael","Backlund","C",31
"2012",8474151,"Ryan","McDonagh","D",95
"2012",8474157,"Max","Pacioretty","LW",73
"2012",8474161,"Jakub","Voracek","RW",20
"2012",8474162,"Jake","Muzzin","D",101
"2012",8474164,"Jonathon","Blum","D",30
"2012",8474166,"Alec","Martinez","D",33
"2012",8474168,"Joakim","Andersson","C",25
"2012",8474176,"Carl","Hagelin","LW",64
"2012",8474184,"Keaton","Ellerby","D",82
"2012",8474189,"Lars","Eller","C",88
"2012",8474190,"Wayne","Simmonds","RW",72
"2012",8474192,"Matt","Frattin","RW",78
"2012",8474201,"Pierre-Cedric","Labrie","LW",39
"2012",8474207,"Nick","Holden","D",3
"2012",8474218,"Jason","Demers","D",32
"2012",8474230,"Micheal","Haley","C",23
"2012",8474250,"Zack","Smith","LW",119
"2012",8474291,"Jay","Beagle","C",65
"2012",8474497,"Michael","Kostka","D",48
"2012",8474518,"Davis","Drewiske","D",21
"2012",8474519,"Jack","Hillen","D",15
"2012",8474520,"Jason","Garrison","D",39
"2012",8474535,"Chris","Mueller","C",14
"2012",8474551,"Ville","Leino","LW",5
"2012",8474554,"Eric","Selleck","LW",5
"2012",8474563,"Drew","Doughty","D",170
"2012",8474564,"Steven","Stamkos","C",60
"2012",8474565,"Alex","Pietrangelo","D",32
"2012",8474567,"Zach","Bogosian","D",78
"2012",8474568,"Luke","Schenn","D",182
"2012",8474569,"Colin","Wilson","C",9
"2012",8474570,"Cody","Hodgson","C",21
"2012",8474571,"Mikkel","Boedker","LW",77
"2012",8474573,"Josh","Bailey","RW",32
"2012",8474574,"Tyler","Myers","D",58
"2012",8474576,"Zach","Boychuk","LW",10
"2012",8474577,"Joe","Colborne","C",19
"2012",8474578,"Erik","Karlsson","D",18
"2012",8474579,"Luca","Sbisa","D",121
"2012",8474581,"Jake","Gardiner","D",26
"2012",8474582,"Mattias","Tedenby","RW",1
"2012",8474584,"Michael","Del Zotto","D",110
"2012",8474586,"Jordan","Eberle","C",29
"2012",8474589,"Tyler","Ennis","LW",28
"2012",8474590,"John","Carlson","D",63
"2012",8474594,"Slava","Voynov","D",124
"2012",8474597,"Cody","Goloubef","D",10
"2012",8474600,"Roman","Josi","D",31
"2012",8474602,"Justin","Schultz","D",15
"2012",8474605,"Patrick","Wiercioch","D",29
"2012",8474606,"Colby","Robak","D",4
"2012",8474609,"Luke","Adam","C",3
"2012",8474610,"Zac","Dalpe","C",14
"2012",8474612,"Travis","Hamonic","D",79
"2012",8474613,"Derek","Stepan","C",63
"2012",8474615,"Jared","Staal","RW",12
"2012",8474616,"Patrice","Cormier","C",15
"2012",8474618,"Marco","Scandella","D",13
"2012",8474625,"Jimmy","Hayes","RW",11
"2012",8474628,"Michael","Stone","D",89
"2012",8474629,"Shawn","Lalonde","D",3
"2012",8474641,"Adam","Henrique","C",27
"2012",8474646,"Brandon","McMillan","LW",4
"2012",8474649,"Tomas","Kundratek","D",20
"2012",8474666,"David","Ullstrom","LW",32
"2012",8474668,"Dale","Weise","RW",93
"2012",8474673,"TJ","Brodie","D",24
"2012",8474674,"James","Wright","C",41
"2012",8474679,"Gustav","Nyquist","RW",11
"2012",8474681,"Andrei","Loktionov","C",5
"2012",8474683,"Derek","Grant","C",8
"2012",8474685,"Matt","Calvert","LW",57
"2012",8474688,"Greg","Pateryn","D",2
"2012",8474697,"Mark","Borowiecki","D",26
"2012",8474705,"Mark","Olver","C",28
"2012",8474707,"Philip","Larsen","D",50
"2012",8474709,"Matt","Martin","LW",275
"2012",8474715,"Cam","Atkinson","RW",24
"2012",8474716,"Jared","Spurgeon","D",45
"2012",8474719,"Teemu","Hartikainen","C",22
"2012",8474727,"Ben","Smith","RW",1
"2012",8474736,"Zac","Rinaldo","C",131
"2012",8474739,"Tommy","Wingels","C",159
"2012",8474743,"Zach","Redmond","D",12
"2012",8474744,"Sean","Collins","C",3
"2012",8474749,"Matt","Bartkowski","D",32
"2012",8474772,"Stu","Bickel","D",13
"2012",8474774,"Dalton","Prout","D",51
"2012",8474818,"Jordie","Benn","D",25
"2012",8474837,"Mark","Cundari","D",15
"2012",8474844,"Carter","Bancks","LW",6
"2012",8474849,"Antoine","Roussel","LW",75
"2012",8474850,"Brandon","Mashinter","LW",7
"2012",8474870,"Tyler","Johnson","C",16
"2012",8474873,"Brian","Lashoff","D",47
"2012",8474884,"Mike","Hoffman","LW",8
"2012",8474892,"Eric","Wellwood","LW",2
"2012",8475060,"Matt","Taormina","D",5
"2012",8475098,"Tyler","Bozak","C",77
"2012",8475118,"Matt","Gilroy","D",6
"2012",8475147,"Jordan","Schroeder","LW",10
"2012",8475148,"Tim","Erixon","D",20
"2012",8475149,"Marcus","Johansson","LW",20
"2012",8475150,"Jordan","Caron","RW",18
"2012",8475151,"Kyle","Palmieri","RW",54
"2012",8475155,"Simon","Despres","D",50
"2012",8475158,"Ryan","O'Reilly","C",7
"2012",8475160,"Kyle","Clifford","LW",205
"2012",8475161,"Chris","Brown","RW",6
"2012",8475163,"Alex","Chiasson","RW",10
"2012",8475164,"Jakob","Silfverberg","RW",50
"2012",8475165,"Anton","Lander","C",7
"2012",8475166,"John","Tavares","C",39
"2012",8475167,"Victor","Hedman","D",49
"2012",8475168,"Matt","Duchene","C",48
"2012",8475169,"Evander","Kane","LW",144
"2012",8475170,"Brayden","Schenn","C",106
"2012",8475171,"Oliver","Ekman-Larsson","D",73
"2012",8475172,"Nazem","Kadri","C",76
"2012",8475174,"Jared","Cowen","D",45
"2012",8475175,"Magnus","Paajarvi","LW",23
"2012",8475176,"Ryan","Ellis","D",22
"2012",8475178,"Zack","Kassian","RW",79
"2012",8475179,"Dmitry","Kulikov","D",84
"2012",8475180,"Peter","Holland","C",17
"2012",8475181,"Nick","Leddy","D",56
"2012",8475182,"David","Rundblad","D",7
"2012",8475184,"Chris","Kreider","LW",56
"2012",8475185,"Jacob","Josefson","C",12
"2012",8475186,"John","Moore","D",45
"2012",8475191,"Reilly","Smith","RW",18
"2012",8475192,"Taylor","Beck","LW",13
"2012",8475193,"Tomas","Tatar","LW",9
"2012",8475196,"Ben","Hanowski","RW",8
"2012",8475197,"Tyson","Barrie","D",31
"2012",8475199,"Eric","Gelinas","D",1
"2012",8475200,"Dmitry","Orlov","D",2
"2012",8475204,"Brandon","Pirri","RW",1
"2012",8475206,"Stefan","Elliott","D",10
"2012",8475209,"Richard","Panik","RW",34
"2012",8475213,"Drew","Shore","C",36
"2012",8475214,"Jeremy","Morin","LW",3
"2012",8475220,"Marcus","Foligno","LW",108
"2012",8475222,"Sami","Vatanen","D",2
"2012",8475225,"Craig","Smith","RW",39
"2012",8475231,"Casey","Cizikas","C",90
"2012",8475233,"David","Savard","D",4
"2012",8475236,"Cody","Eakin","C",71
"2012",8475248,"Alexander","Urbom","D",1
"2012",8475254,"Gabriel","Dumont","C",31
"2012",8475264,"Roman","Horak","C",18
"2012",8475266,"Tomas","Vincour","C",24
"2012",8475268,"Gabriel","Bourque","LW",39
"2012",8475283,"Lane","MacDermid","LW",13
"2012",8475304,"Scott","Timmins","C",6
"2012",8475323,"Marcus","Kruger","C",24
"2012",8475325,"Jordan","Nolan","C",88
"2012",8475342,"Oliver","Lauridsen","D",36
"2012",8475395,"Matthew","Konan","D",5
"2012",8475430,"Brandon","Manning","D",15
"2012",8475455,"Brenden","Dillon","D",133
"2012",8475462,"Radko","Gudas","D",82
"2012",8475598,"Ryan","Stanton","D",1
"2012",8475613,"Nate","Prosser","D",15
"2012",8475619,"Aaron","Volpatti","LW",80
"2012",8475625,"Matt","Irwin","D",53
"2012",8475637,"Bobby","Butler","RW",15
"2012",8475640,"Erik","Gustafsson","D",14
"2012",8475650,"Brandon","Bollig","LW",61
"2012",8475661,"Dave","Dziurzynski","LW",26
"2012",8475671,"Matt","Fraser","RW",13
"2012",8475690,"Christopher","Tanev","D",14
"2012",8475692,"Mats","Zuccarello","RW",49
"2012",8475722,"Jason","Zucker","LW",15
"2012",8475726,"Tyler","Toffoli","C",20
"2012",8475727,"Ryan","Spooner","C",1
"2012",8475728,"Johan","Larsson","C",2
"2012",8475733,"Max","Reinhart","C",8
"2012",8475745,"Charlie","Coyle","C",61
"2012",8475749,"Christian","Thomas","LW",3
"2012",8475753,"Justin","Faulk","D",61
"2012",8475754,"Brock","Nelson","C",1
"2012",8475755,"Alex","Petrovic","D",10
"2012",8475758,"Devante","Smith-Pelly","RW",14
"2012",8475760,"Nick","Bjugstad","C",17
"2012",8475761,"Beau","Bennett","RW",37
"2012",8475764,"Cam","Fowler","D",20
"2012",8475765,"Vladimir","Tarasenko","RW",28
"2012",8475766,"Austin","Watson","LW",2
"2012",8475768,"Jaden","Schwartz","LW",43
"2012",8475769,"Quinton","Howden","C",20
"2012",8475770,"Emerson","Etem","RW",57
